fencer_id,first_name,last_name,dob,gender,weapon,club_id
20455,Mark,Peterson,2011-04-01,1,Sabre,Club_1
95352,Christopher,Evans,2011-01-04,1,Sabre,Club_5
15433,Samuel,Patel,2011-09-24,1,Sabre,Club_4
82543,Vincent,Pruitt,2012-02-11,1,Sabre,Club_4
53311,David,Snyder,2011-04-26,1,Sabre,Club_3
49867,Carlos,Garcia,2012-04-29,1,Sabre,Club_1
15428,Steven,Vasquez,2012-02-13,1,Sabre,Club_4
70991,Joshua,Salas,2011-11-17,1,Sabre,Club_4
47547,Kevin,Webb,2012-10-07,1,Sabre,Club_2
66998,Donald,Sherman,2011-09-19,1,Sabre,Club_2
38485,Randall,Velasquez,2012-03-02,1,Sabre,Club_5
52337,Chad,Riley,2012-11-28,1,Sabre,Club_3
77076,Ronald,Pierce,2012-10-23,1,Sabre,Club_5
63795,Antonio,Taylor,2011-09-10,1,Sabre,Club_5
82959,Samuel,Johnson,2011-12-24,1,Sabre,Club_1
69974,Eric,Obrien,2011-08-23,1,Sabre,Club_2
14075,Jacob,Campos,2011-01-07,1,Sabre,Club_1
7861,Gregory,Reynolds,2011-02-15,1,Sabre,Club_5
97986,Jesse,Olsen,2012-03-23,1,Sabre,Club_3
94162,David,Tucker,2012-03-09,1,Sabre,Club_3
70678,Matthew,Landry,2011-12-29,1,Sabre,Club_4
29701,Justin,Jones,2011-05-21,1,Sabre,Club_1
88137,Andrew,Spencer,2011-02-19,1,Sabre,Club_4
39722,Marvin,Taylor,2011-06-24,1,Sabre,Club_1
82104,Mathew,Davenport,2012-05-02,1,Sabre,Club_3
40320,Kevin,Davies,2011-04-20,1,Sabre,Club_2
84599,David,Burns,2011-11-08,1,Sabre,Club_2
46521,Mark,Fuentes,2011-10-10,1,Sabre,Club_2
14316,Cory,Cervantes,2011-03-28,1,Sabre,Club_5
7246,Ruben,Huang,2012-02-28,1,Sabre,Club_2
13589,Alexander,Cordova,2012-01-01,1,Sabre,Club_4
62578,James,Diaz,2012-07-07,1,Sabre,Club_4
59788,Levi,Garcia,2011-09-04,1,Sabre,Club_4
57275,Jacob,Neal,2012-05-20,1,Sabre,Club_5
15343,Brent,Aguilar,2011-10-30,1,Sabre,Club_5
17354,Douglas,Mathews,2011-01-02,1,Sabre,Club_3
98475,Willie,Mack,2012-09-09,1,Sabre,Club_5
42950,David,Petty,2012-02-23,1,Sabre,Club_5
71932,Cathy,Wright,2011-07-14,0,Foil,Club_3
81740,Jessica,Brown,2011-06-08,0,Foil,Club_2
29185,Jessica,Owens,2011-12-29,0,Foil,Club_1
89013,Melissa,Neal,2012-09-13,0,Foil,Club_2
69250,Jane,Fields,2012-11-30,0,Foil,Club_4
45829,Jennifer,Mitchell,2010-12-28,0,Foil,Club_5
40891,Angela,Moore,2011-11-25,0,Foil,Club_4
83565,Brittany,Flowers,2012-05-11,0,Foil,Club_5
41708,Jennifer,Mann,2011-05-16,0,Foil,Club_3
97571,Melissa,Johnson,2011-08-06,0,Foil,Club_5
18922,Amanda,Perkins,2012-08-29,0,Foil,Club_2
43842,Grace,Garcia,2011-05-11,0,Foil,Club_2
12160,Sarah,Kennedy,2011-08-07,0,Foil,Club_5
59905,Karen,Alexander,2012-06-06,0,Foil,Club_5
56770,Anna,Newton,2012-02-06,0,Foil,Club_3
42454,Elizabeth,Hernandez,2012-03-10,0,Foil,Club_5
96490,Lauren,Taylor,2011-09-18,0,Foil,Club_2
25366,Pamela,Owens,2011-11-14,0,Foil,Club_3
52284,Kathryn,Powell,2012-12-02,0,Foil,Club_1
90498,Ashley,Castillo,2011-05-31,0,Foil,Club_4
40887,Melissa,Hernandez,2011-05-15,0,Foil,Club_2
85792,Kayla,Cook,2012-05-28,0,Foil,Club_5
43747,Angela,Parker,2012-01-11,0,Foil,Club_5
28062,Stephanie,Reid,2011-04-17,0,Foil,Club_4
23735,Jody,Brown,2011-04-20,0,Foil,Club_4
98701,Jessica,Black,2012-06-03,0,Foil,Club_3
72275,Anita,Austin,2011-07-27,0,Foil,Club_1
22574,Kelli,Mitchell,2012-08-17,0,Foil,Club_3
17851,Dana,Anderson,2011-08-03,0,Foil,Club_1
45474,Mary,Hurley,2011-03-09,0,Foil,Club_3
42499,Allison,Lee,2012-08-07,0,Foil,Club_3
53975,Teresa,Mcgee,2011-01-25,0,Foil,Club_2
37811,Sandra,Hanna,2010-12-17,0,Foil,Club_5
89108,Valerie,Coleman,2012-07-30,0,Foil,Club_1
86891,Maria,Harrison,2011-03-04,0,Foil,Club_2
35297,Judy,Hanson,2011-06-24,0,Foil,Club_3
81783,Theresa,Gonzalez,2012-09-10,0,Foil,Club_4
14701,Amy,Weber,2011-03-03,0,Foil,Club_2
98509,Leslie,Holland,2011-09-29,0,Foil,Club_5
4574,Joanne,Mendez,2012-04-17,0,Foil,Club_4
97990,Tammy,Payne,2011-01-15,0,Foil,Club_3
78773,Jennifer,Rodriguez,2011-04-14,0,Foil,Club_3
73806,Christine,Roach,2011-08-28,0,Foil,Club_4
47681,Carrie,Jones,2012-01-29,0,Foil,Club_3
5904,Crystal,Pena,2012-08-11,0,Foil,Club_3
22940,Catherine,Wilson,2010-12-15,0,Foil,Club_5
35168,Sarah,Giles,2011-01-11,0,Foil,Club_1
13290,Elizabeth,Wallace,2012-11-21,0,Foil,Club_2
65107,Deborah,Green,2011-03-19,0,Foil,Club_5
7915,Jessica,Wood,2012-10-07,0,Foil,Club_2
68652,Maria,Baker,2012-04-15,0,Foil,Club_3
51088,Kaitlyn,Alexander,2011-03-03,0,Foil,Club_2
54156,Robin,Leonard,2011-02-12,0,Foil,Club_5
86738,Jennifer,Bailey,2012-06-14,0,Foil,Club_2
89562,Sherry,Skinner,2011-04-20,0,Foil,Club_2
14430,Leslie,Nelson,2012-03-06,0,Foil,Club_3
64399,Karen,Mcgee,2012-04-14,0,Foil,Club_5
58892,Heather,Wells,2011-01-30,0,Foil,Club_1
17466,Andrea,Wall,2011-11-27,0,Foil,Club_3
89498,Vanessa,Taylor,2012-04-01,0,Foil,Club_2
40479,Diane,Rogers,2011-03-07,0,Foil,Club_3
79689,Debra,White,2012-08-13,0,Foil,Club_2
2321,Mary,Boyle,2012-03-24,0,Foil,Club_5
95546,Misty,Jones,2012-07-08,0,Foil,Club_4
43423,Brittany,Hartman,2012-04-04,0,Foil,Club_5
45037,Lisa,Young,2012-07-18,0,Foil,Club_3
67193,Robin,Bates,2011-02-27,0,Foil,Club_4
72407,Sherry,Berg,2011-03-19,0,Foil,Club_1
94668,Stephanie,Wilson,2012-11-17,0,Foil,Club_1
52522,Brittney,Smith,2011-12-23,0,Foil,Club_2
95630,Rachel,Smith,2011-03-14,0,Foil,Club_4
59774,Kimberly,Sweeney,2011-01-08,0,Foil,Club_4
86052,Vanessa,Kelley,2011-11-16,0,Foil,Club_3
78617,Tiffany,Sparks,2012-02-19,0,Foil,Club_4
47809,Jennifer,Smith,2012-11-09,0,Foil,Club_3
55828,Amanda,Moore,2012-05-01,0,Foil,Club_5
16445,Cathy,Glover,2012-10-18,0,Foil,Club_1
23700,Julia,Bennett,2011-04-30,0,Foil,Club_1
68252,Rachel,Williams,2012-10-23,0,Foil,Club_1
89069,Rachel,Thomas,2012-06-02,0,Foil,Club_1
43759,Kimberly,Roman,2011-11-03,0,Foil,Club_5
52551,Cynthia,Phillips,2011-04-12,0,Foil,Club_4
24260,Breanna,Rodriguez,2011-12-14,0,Foil,Club_5
88668,Mariah,Campbell,2011-07-25,0,Foil,Club_3
9831,Teresa,Wade,2011-08-26,0,Foil,Club_5
34203,Courtney,Perry,2012-04-07,0,Foil,Club_3
75741,Lisa,Baxter,2012-05-23,0,Foil,Club_5
67162,Nancy,Galloway,2012-06-07,0,Foil,Club_3
9734,Stephanie,Wall,2012-08-04,0,Foil,Club_1
38217,Kristen,Thomas,2011-06-12,0,Foil,Club_5
42040,Angela,Gomez,2011-08-22,0,Foil,Club_4
72649,Christine,Horton,2011-03-20,0,Foil,Club_5
42682,Stacy,Powell,2012-07-25,0,Foil,Club_2
51198,Lisa,Lopez,2012-04-16,0,Foil,Club_4
73843,Hailey,Smith,2011-05-05,0,Foil,Club_4
46383,Tracey,Pittman,2011-09-04,0,Foil,Club_2
31751,Veronica,Ramirez,2012-10-22,0,Foil,Club_2
28302,Ashley,Choi,2012-02-29,0,Foil,Club_5
97316,Lynn,Ortiz,2011-11-16,0,Foil,Club_4
82599,Deborah,Jones,2012-11-02,0,Foil,Club_1
64242,Alexander,Williams,2011-10-27,1,Foil,Club_4
38347,Mr.,Jack,2011-07-05,1,Foil,Club_1
31597,Francisco,Good,2012-09-19,1,Foil,Club_5
76278,William,Nguyen,2011-09-29,1,Foil,Club_5
44435,Mitchell,Stokes,2011-01-14,1,Foil,Club_1
92109,Craig,Williams,2011-06-03,1,Foil,Club_4
8234,Jeffrey,Mueller,2012-05-25,1,Foil,Club_5
32346,Jesus,Carpenter,2012-10-09,1,Foil,Club_1
16557,Ryan,Davis,2011-08-11,1,Foil,Club_4
86399,Glenn,Nguyen,2011-08-17,1,Foil,Club_2
73750,Todd,Mitchell,2011-09-09,1,Foil,Club_3
58692,Brandon,Watson,2012-07-09,1,Foil,Club_1
77397,Matthew,Miller,2011-12-13,1,Foil,Club_4
66954,Aaron,Colon,2011-06-20,1,Foil,Club_5
13964,Daniel,Castillo,2011-08-01,1,Foil,Club_2
46100,Jack,Barber,2011-06-10,1,Foil,Club_3
17834,Zachary,Christian,2012-08-25,1,Foil,Club_4
61917,Kevin,Rivas,2011-11-05,1,Foil,Club_5
35190,Timothy,Barker,2012-06-01,1,Foil,Club_1
55495,Erik,Alvarez,2012-04-06,1,Foil,Club_3
75243,Andrew,Hayes,2012-02-26,1,Foil,Club_3
17112,Joseph,Garcia,2011-02-04,1,Foil,Club_2
47734,Randy,Anderson,2011-06-04,1,Foil,Club_5
58904,Donald,Mccoy,2011-07-09,1,Foil,Club_2
38431,Michael,Walker,2011-04-05,1,Foil,Club_4
82204,Javier,Garza,2012-08-13,1,Foil,Club_3
36091,Gary,Marshall,2012-01-27,1,Foil,Club_2
42056,Keith,Hughes,2012-05-14,1,Foil,Club_3
26878,Peter,Rodriguez,2012-05-18,1,Foil,Club_5
95271,James,Fuller,2011-05-24,1,Foil,Club_5
2576,Benjamin,Garrison,2011-08-03,1,Foil,Club_3
65641,Zachary,Smith,2012-07-13,1,Foil,Club_5
59304,Daniel,Stevens,2012-12-11,1,Foil,Club_3
84621,Shawn,Smith,2011-10-22,1,Foil,Club_1
8024,James,Robinson,2012-02-18,1,Foil,Club_2
39041,Adam,Smith,2011-07-13,1,Foil,Club_3
27193,Eric,Jones,2011-04-03,1,Foil,Club_5
17097,Christopher,Robinson,2011-12-16,1,Foil,Club_1
55742,Marc,Horton,2012-01-09,1,Foil,Club_3
33326,Richard,Harmon,2012-12-02,1,Foil,Club_2
19834,Ronald,Carter,2012-07-31,1,Foil,Club_2
33975,Alexander,Gutierrez,2010-12-20,1,Foil,Club_5
52815,Adam,Wallace,2012-02-28,1,Foil,Club_5
8700,Jeremiah,Chang,2012-07-20,1,Foil,Club_2
86468,Christopher,Morgan,2012-05-22,1,Foil,Club_4
40142,Jason,Jackson,2012-07-22,1,Foil,Club_4
7401,Todd,Gomez,2012-08-13,1,Foil,Club_1
4020,Stephen,Rodriguez,2012-05-13,1,Foil,Club_2
84638,Thomas,Herrera,2012-11-10,1,Foil,Club_5
49500,Tyler,Horn,2012-03-02,1,Foil,Club_3
17757,Mark,Phillips,2012-05-13,1,Foil,Club_2
92068,Billy,Navarro,2011-12-12,1,Foil,Club_4
72523,Edwin,Miller,2011-10-30,1,Foil,Club_4
12993,James,Chen,2011-02-09,1,Foil,Club_5
48219,Glenn,Smith,2011-08-06,1,Foil,Club_1
96400,Andrew,Browning,2011-12-01,1,Foil,Club_4
69409,Tyrone,Black,2011-10-29,1,Foil,Club_1
77848,Stephen,Smith,2012-09-12,1,Foil,Club_4
804,James,Sanchez,2012-07-29,1,Foil,Club_3
35838,William,Green,2011-04-30,1,Foil,Club_4
65371,Kevin,Harrison,2011-03-12,1,Foil,Club_3
97389,Edward,Adkins,2011-06-13,1,Foil,Club_4
84635,Gregory,Tran,2011-06-16,1,Foil,Club_5
25469,Jonathan,Jones,2012-09-15,1,Foil,Club_3
72111,Cristian,Welch,2012-09-30,1,Foil,Club_1
31111,Alfred,Navarro,2011-12-05,1,Foil,Club_4
99035,Joseph,Thompson,2012-06-05,1,Foil,Club_4
75574,Adam,Gregory,2011-03-13,1,Foil,Club_4
51497,Charles,Miller,2012-11-10,1,Foil,Club_5
64476,John,Krause,2011-02-12,1,Foil,Club_5
7766,James,Lewis,2012-07-06,1,Foil,Club_3
25057,David,Bridges,2012-03-18,1,Foil,Club_5
81272,Jose,Hamilton,2011-04-15,1,Foil,Club_4
43537,Larry,Olson,2011-05-25,1,Foil,Club_2
58043,Andrew,Moore,2011-01-16,1,Foil,Club_4
64844,Jimmy,Dixon,2011-05-09,1,Foil,Club_1
64655,Justin,Alvarez,2011-10-10,1,Foil,Club_3
37576,Joseph,Ruiz,2012-06-10,1,Foil,Club_3
5452,Christopher,Gordon,2012-03-11,1,Foil,Club_2
33451,Joseph,Harrison,2011-02-24,1,Foil,Club_2
18904,Greg,Bryan,2012-06-19,1,Foil,Club_2
72371,Dr.,Mitchell,2011-01-16,1,Foil,Club_1
10170,Adam,Wells,2011-07-10,1,Foil,Club_3
68111,Christopher,Bond,2012-09-30,1,Foil,Club_3
37381,Dennis,Morrow,2012-04-08,1,Foil,Club_3
25485,Daniel,Robinson,2011-08-03,1,Foil,Club_2
97524,James,Henry,2011-09-18,1,Foil,Club_2
60445,Jason,Wade,2011-09-28,1,Foil,Club_5
29735,Mark,Snyder,2012-11-27,1,Foil,Club_1
18357,Michael,Mendoza,2012-10-27,1,Foil,Club_3
84608,Richard,Morgan,2011-11-20,1,Foil,Club_5
64099,Keith,Potts,2012-09-11,1,Foil,Club_5
53386,Charles,Hawkins,2011-12-25,1,Foil,Club_3
20332,Troy,Anderson,2011-04-25,1,Foil,Club_1
4462,Carl,Armstrong,2012-07-27,1,Foil,Club_5
20459,Eric,Roman,2012-08-24,1,Foil,Club_1
47581,Randy,Gordon,2011-06-16,1,Foil,Club_2
25059,Patrick,Dickerson,2011-05-14,1,Foil,Club_5
80509,Charles,Morris,2011-11-26,1,Foil,Club_3
57150,Cole,Mason,2011-10-13,1,Foil,Club_2
63220,Monique,May,2011-04-06,0,Epee,Club_4
67799,Robin,Rodriguez,2012-11-27,0,Epee,Club_3
48816,Lauren,Humphrey,2012-08-09,0,Epee,Club_4
81601,Wendy,Richardson,2012-03-20,0,Epee,Club_1
93813,Marie,Davis,2011-11-13,0,Epee,Club_3
24142,Betty,Burton,2011-12-09,0,Epee,Club_3
74693,Jacqueline,Jones,2012-11-13,0,Epee,Club_1
13578,Miss,Sara,2011-05-17,0,Epee,Club_4
65203,Jamie,Roth,2011-10-14,0,Epee,Club_2
24980,Amanda,Wilson,2011-10-14,0,Epee,Club_2
12034,Beth,Davis,2012-08-28,0,Epee,Club_1
32416,Stephanie,Townsend,2010-12-28,0,Epee,Club_3
53639,Misty,Bell,2012-04-03,0,Epee,Club_1
3607,Ashley,Sutton,2012-03-16,0,Epee,Club_2
97918,Olivia,Shepherd,2011-10-12,0,Epee,Club_4
61607,Lynn,Miller,2012-02-27,0,Epee,Club_1
36567,Renee,Stewart,2011-02-28,0,Epee,Club_2
27493,Kelly,Evans,2012-06-25,0,Epee,Club_5
32767,Monique,Vega,2012-03-19,0,Epee,Club_2
56644,Carolyn,Green,2011-02-22,0,Epee,Club_2
17520,Tiffany,Fernandez,2011-12-02,0,Epee,Club_2
46877,Patricia,Reed,2011-10-27,0,Epee,Club_3
12648,Deborah,Cox,2012-11-21,0,Epee,Club_3
95278,Tamara,Gilbert,2011-07-26,0,Epee,Club_3
31568,Andrea,Curtis,2011-12-11,0,Epee,Club_2
23784,Melinda,Cowan,2011-08-05,0,Epee,Club_2
28390,Jennifer,Harris,2012-11-08,0,Epee,Club_4
27884,Leslie,Lopez,2011-04-02,0,Epee,Club_3
13261,Alicia,Medina,2011-12-15,0,Epee,Club_1
10345,Angela,Fernandez,2011-11-26,0,Epee,Club_3
95876,Pam,Campbell,2012-01-25,0,Epee,Club_4
29293,Lindsey,Klein,2012-04-25,0,Epee,Club_4
5207,Brandi,Bush,2011-11-17,0,Epee,Club_4
3597,Kathy,Hancock,2011-05-18,0,Epee,Club_2
87834,Courtney,Glass,2011-07-09,0,Epee,Club_4
84995,Candice,Jackson,2012-07-29,0,Epee,Club_1
67035,Pamela,Ashley,2011-09-28,0,Epee,Club_1
36139,Gabrielle,Lindsey,2011-08-16,0,Epee,Club_3
68510,Tanya,Olson,2012-06-20,0,Epee,Club_4
99653,Jodi,Robinson,2012-01-04,0,Epee,Club_4
88062,Isabella,Lowe,2011-11-30,0,Epee,Club_1
60675,Jo,Richardson,2012-05-28,0,Epee,Club_3
66274,Kathleen,Phillips,2011-02-02,0,Epee,Club_5
45094,Heidi,Ray,2012-06-15,0,Epee,Club_5
13518,Cindy,Walsh,2012-08-22,0,Epee,Club_4
32509,Tiffany,Meadows,2012-01-31,0,Epee,Club_5
49050,Teresa,Chen,2012-06-07,0,Epee,Club_1
30756,Brenda,Riddle,2010-12-31,0,Epee,Club_5
83341,Christine,Jones,2012-08-31,0,Epee,Club_1
45877,Erin,Zimmerman,2011-11-14,0,Epee,Club_1
72615,Patricia,Murray,2012-11-27,0,Epee,Club_3
44101,Stacy,Payne,2012-02-23,0,Epee,Club_1
84955,Kimberly,Smith,2012-10-20,0,Epee,Club_4
97870,Carolyn,Hernandez,2012-05-02,0,Epee,Club_4
50755,Shannon,Stevens,2011-12-06,0,Epee,Club_2
13606,Angela,Bradley,2011-08-08,0,Epee,Club_3
48141,Emily,Hernandez,2012-08-22,0,Epee,Club_3
35194,Kristi,Silva,2012-08-26,0,Epee,Club_5
19939,Linda,Moreno,2011-11-22,0,Epee,Club_1
31646,Donna,Jackson,2012-10-02,0,Epee,Club_3
26933,Theresa,Davis,2012-05-19,0,Epee,Club_2
69461,Savannah,Cook,2011-03-14,0,Epee,Club_3
7127,Erika,Ford,2011-09-14,0,Epee,Club_3
70573,Amber,Logan,2011-08-02,0,Epee,Club_5
19254,Julie,Mccarthy,2012-05-04,0,Epee,Club_2
66191,Danielle,White,2012-10-19,0,Epee,Club_1
26081,Julia,Villanueva,2012-11-16,0,Epee,Club_1
60814,Jessica,West,2012-08-09,0,Epee,Club_1
96915,Joanne,Barker,2011-12-28,0,Epee,Club_1
77607,Teresa,Ward,2011-11-03,0,Epee,Club_4
15599,Heather,Romero,2011-05-07,0,Epee,Club_5
29312,Jamie,Newman,2012-02-12,0,Epee,Club_3
8934,Melissa,Rollins,2012-01-11,0,Epee,Club_5
32381,Sandra,Smith,2011-04-03,0,Epee,Club_4
64141,Stacy,Joyce,2011-06-19,0,Epee,Club_4
74576,Erika,Evans,2012-03-22,0,Epee,Club_2
4767,Kathryn,Williams,2012-11-30,0,Epee,Club_1
5500,Sheryl,Simpson,2011-05-16,0,Epee,Club_4
3519,Hannah,Simpson,2011-01-29,0,Epee,Club_4
82474,Holly,Kirk,2010-12-26,0,Epee,Club_1
14374,Tracy,Brown,2011-11-30,0,Epee,Club_4
24645,Chelsea,Lee,2011-08-14,0,Epee,Club_5
7898,Dawn,Vasquez,2011-09-18,0,Epee,Club_2
74871,Jennifer,Gibson,2012-05-18,0,Epee,Club_4
10126,Courtney,Freeman,2011-05-03,0,Epee,Club_5
37185,Christine,Cooper,2011-12-21,0,Epee,Club_1
89382,Samantha,Harris,2012-07-22,0,Epee,Club_4
7325,Joyce,Moore,2011-02-28,0,Epee,Club_5
25179,Elizabeth,Porter,2012-09-27,0,Epee,Club_5
46939,Laura,Russo,2011-05-11,0,Epee,Club_5
65651,Vanessa,Davis,2011-06-26,0,Epee,Club_2
93139,Sandra,Madden,2012-09-03,0,Epee,Club_5
39670,Victoria,Smith,2011-05-19,0,Epee,Club_1
39560,Ashley,Fields,2011-08-20,0,Epee,Club_5
1717,Dr.,Rebecca,2012-11-27,0,Epee,Club_1
24950,Angela,Moore,2011-04-25,0,Epee,Club_3
56743,Nicole,Barrett,2012-09-29,0,Epee,Club_2
63427,Courtney,Warner,2012-02-12,0,Epee,Club_5
53275,Cynthia,Alvarez,2012-09-01,0,Epee,Club_4
51194,Taylor,Lee,2011-02-23,0,Epee,Club_1
38279,Lee,Gomez,2011-01-07,1,Epee,Club_5
33590,Philip,Smith,2011-06-03,1,Epee,Club_2
71402,Trevor,Rogers,2011-10-20,1,Epee,Club_3
28589,Kevin,Rodriguez,2011-01-18,1,Epee,Club_3
41821,John,Gonzalez,2011-08-15,1,Epee,Club_2
42382,Justin,Nguyen,2011-05-31,1,Epee,Club_1
1315,Bradley,Cohen,2012-02-22,1,Epee,Club_2
47919,Travis,Ford,2012-11-07,1,Epee,Club_3
63122,Joshua,Black,2011-12-17,1,Epee,Club_3
57660,Frederick,Reese,2010-12-24,1,Epee,Club_4
80447,Andrew,Bush,2011-01-05,1,Epee,Club_1
25254,Brian,Williams,2012-01-04,1,Epee,Club_1
80100,Ronald,Carson,2012-02-01,1,Epee,Club_1
47534,Sean,Lambert,2011-04-18,1,Epee,Club_1
69369,Jordan,Doyle,2011-03-27,1,Epee,Club_4
49807,Gary,Meza,2011-12-31,1,Epee,Club_4
7653,Samuel,Dixon,2012-04-04,1,Epee,Club_2
3119,Travis,Harrell,2012-07-05,1,Epee,Club_4
59624,Samuel,Blackwell,2011-04-30,1,Epee,Club_4
73788,Thomas,Williams,2012-03-29,1,Epee,Club_1
28919,Alex,Harrison,2011-03-28,1,Epee,Club_1
23629,Joseph,Bradley,2011-05-07,1,Epee,Club_1
42556,Brandon,Thompson,2012-11-14,1,Epee,Club_2
66270,Jeff,Erickson,2012-09-08,1,Epee,Club_2
25264,Xavier,Kelly,2011-09-17,1,Epee,Club_4
76002,Antonio,Richardson,2012-02-13,1,Epee,Club_5
21847,Joshua,Bell,2012-05-12,1,Epee,Club_1
453,Andrew,Reyes,2012-10-24,1,Epee,Club_2
17389,Alex,Merritt,2011-11-26,1,Epee,Club_4
57832,Ronnie,Young,2011-08-27,1,Epee,Club_1
74696,Evan,Freeman,2011-05-16,1,Epee,Club_4
84974,Larry,Diaz,2012-03-31,1,Epee,Club_5
67988,Robert,Patterson,2012-08-06,1,Epee,Club_4
66275,Thomas,Macias,2012-05-21,1,Epee,Club_4
64546,Randy,Meyer,2012-06-09,1,Epee,Club_1
67688,Frank,Weaver,2011-03-11,1,Epee,Club_5
67595,Sean,Vasquez,2012-03-26,1,Epee,Club_1
47872,Jesus,Landry,2012-06-06,1,Epee,Club_2
21998,John,Mitchell,2011-10-11,1,Epee,Club_2
13452,James,Stephenson,2012-08-30,1,Epee,Club_3
47111,Roy,Arias,2011-10-23,1,Epee,Club_5
35633,Zachary,Torres,2012-07-20,1,Epee,Club_3
60067,Joshua,Smith,2012-07-09,1,Epee,Club_4
37924,Brandon,Gonzalez,2012-07-13,1,Epee,Club_2
37583,Jonathan,Mcneil,2012-04-21,1,Epee,Club_1
24574,Edward,Maxwell,2012-03-29,1,Epee,Club_4
89643,Eric,Glenn,2012-11-26,1,Epee,Club_5
19798,Raymond,Mcintyre,2011-06-07,1,Epee,Club_2
92289,Luis,Thomas,2012-06-18,1,Epee,Club_3
17402,Jacob,Soto,2012-02-20,1,Epee,Club_3
91850,Dr.,Sean,2012-01-11,1,Epee,Club_4
51265,Eric,Mccormick,2012-06-25,1,Epee,Club_3
56579,Michael,Buckley,2011-02-08,1,Epee,Club_5
91875,John,Velasquez,2011-09-04,1,Epee,Club_1
28117,Tyler,Duran,2011-04-12,1,Epee,Club_3
23686,Todd,Armstrong,2012-08-16,1,Epee,Club_4
11867,Steven,Trujillo,2011-07-19,1,Epee,Club_2
26310,David,Mcguire,2012-08-15,1,Epee,Club_1
8703,Daniel,Olsen,2011-06-15,1,Epee,Club_1
43907,Anthony,Mora,2011-03-09,1,Epee,Club_4
46975,Corey,White,2011-04-23,1,Epee,Club_4
47568,Eugene,Mcdowell,2012-07-22,1,Epee,Club_1
8527,Nathan,Jones,2012-05-17,1,Epee,Club_1
25154,William,Miller,2011-08-30,1,Epee,Club_4
3776,Michael,Thompson,2012-03-02,1,Epee,Club_4
59740,Jason,Butler,2011-10-22,1,Epee,Club_3
82915,Aaron,Gray,2012-10-21,1,Epee,Club_1
56700,Kenneth,King,2011-07-31,1,Epee,Club_2
36723,Jacob,Keith,2012-03-15,1,Epee,Club_1
72878,Christopher,Bryant,2012-09-10,1,Epee,Club_4
85027,Nicholas,Anderson,2012-08-22,1,Epee,Club_3
59754,William,Hawkins,2011-07-12,1,Epee,Club_2
23063,Paul,Love,2012-07-06,1,Epee,Club_3
97772,Daniel,Nelson,2011-10-29,1,Epee,Club_2
66542,Charles,Singh,2012-12-08,1,Epee,Club_4
93631,Benjamin,Mcdaniel,2012-08-16,1,Epee,Club_5
80542,Devon,Williams,2012-12-04,1,Epee,Club_1
43018,Patrick,Woodward,2012-06-12,1,Epee,Club_4
99914,David,Moore,2011-05-23,1,Epee,Club_2
88135,Douglas,Macias,2012-07-03,1,Epee,Club_3
62369,Jason,Reyes,2011-07-17,1,Epee,Club_5
46080,Jonathan,Moreno,2012-09-12,1,Epee,Club_1
39244,Travis,Martinez,2012-06-17,1,Epee,Club_5
95340,Tyler,Bennett,2012-11-19,1,Epee,Club_3
19245,Timothy,Shaw,2012-01-09,1,Epee,Club_1
39819,Mr.,Daniel,2012-04-30,1,Epee,Club_3
48914,Matthew,Butler,2012-01-05,1,Epee,Club_1
93113,Gregory,Valenzuela,2012-01-16,1,Epee,Club_3
66684,Michael,Edwards,2011-11-16,1,Epee,Club_4
72033,Steven,Hernandez,2012-01-22,1,Epee,Club_2
99796,Joshua,Turner,2011-01-22,1,Epee,Club_4
74492,Travis,Jones,2011-03-23,1,Epee,Club_2
1558,David,Butler,2012-02-20,1,Epee,Club_1
73580,Joseph,Marquez,2011-01-16,1,Epee,Club_2
18734,Mr.,John,2012-01-25,1,Epee,Club_3
25716,Charles,Wilson,2012-02-19,1,Epee,Club_3
92720,Michael,Gomez,2011-06-07,1,Epee,Club_3
66475,Kyle,Humphrey,2011-07-03,1,Epee,Club_3
41520,Kevin,Russo,2012-01-22,1,Epee,Club_5
96643,Darius,Cuevas,2012-01-11,1,Epee,Club_4
12496,Tanya,James,2008-12-25,0,Sabre,Club_4
18336,Ann,Stevens,2010-08-29,0,Sabre,Club_3
64699,Rhonda,Porter,2009-12-20,0,Sabre,Club_1
53516,Abigail,Ball,2009-01-07,0,Sabre,Club_2
23220,Margaret,Mueller,2009-03-15,0,Sabre,Club_5
96191,Melissa,Mcdonald,2010-04-30,0,Sabre,Club_3
47643,Sherry,West,2010-02-12,0,Sabre,Club_2
25852,Ann,Montoya,2009-10-29,0,Sabre,Club_4
86285,Jamie,Park,2010-06-30,0,Sabre,Club_4
99215,Emily,Raymond,2009-05-16,0,Sabre,Club_1
34628,Robin,Prince,2010-09-17,0,Sabre,Club_1
16938,Brittany,Bryant,2009-10-18,0,Sabre,Club_3
83742,Jennifer,Landry,2010-11-09,0,Sabre,Club_4
7156,Danielle,Jackson,2010-11-27,0,Sabre,Club_3
81573,Jennifer,Koch,2010-01-09,0,Sabre,Club_5
54940,Jenny,Parrish,2010-10-05,0,Sabre,Club_4
61799,Tricia,Miller,2010-08-20,0,Sabre,Club_4
55494,Kelly,Stephens,2010-02-22,0,Sabre,Club_2
12497,Laura,Cannon,2008-12-24,0,Sabre,Club_3
67039,Wendy,Fowler,2008-12-19,0,Sabre,Club_4
